index,title,type,release_year,genres,production_countries,imdb_score,imdb_votes
2337,A.I.C.O. -Incarnation-,SHOW,2018,"['scifi', 'animation', 'action']",['JP'],6.3,1189
2339,"Take the Ball, Pass the Ball",MOVIE,2018,"['documentation', 'sport', 'european']",['ES'],8,3064
2340,Polly Pocket,SHOW,2018,"['animation', 'comedy', 'family', 'fantasy']","['CA', 'US', 'IE']",5.9,119
2341,Adam Sandler: 100% Fresh,MOVIE,2018,"['comedy', 'music']",['US'],7.5,5096
2342,Pop Team Epic,SHOW,2018,"['comedy', 'animation']",['JP'],6.9,815
2347,Sirius the Jaeger,SHOW,2018,"['scifi', 'action', 'history', 'horror', 'animation']",['JP'],6.7,1883
2348,Misty,SHOW,2018,"['crime', 'romance', 'thriller', 'drama']",['KR'],8.1,596
2349,Standup and Away! with Brian Regan,SHOW,2018,['comedy'],['US'],5.7,390
2351,The A List,SHOW,2018,"['drama', 'crime', 'thriller']",['GB'],5.5,2787
2355,The Week Of,MOVIE,2018,['comedy'],['US'],5.2,21481
2358,The Bleeding Edge,MOVIE,2018,['documentation'],['US'],7.6,2671
2360,Fugitiva,SHOW,2018,"['drama', 'crime', 'thriller', 'action']",['ES'],5.6,658
2361,Taylor Swift: Reputation Stadium Tour,MOVIE,2018,"['documentation', 'music']",['US'],8.3,5293
2363,John Leguizamo's Latin History for Morons,MOVIE,2018,"['comedy', 'documentation']",['US'],7.4,738
2364,And Breathe Normally,MOVIE,2018,"['drama', 'european']","['IS', 'SE', 'BE']",6.9,3020
2365,The Awakening of Motti Wolkenbruch,MOVIE,2018,"['comedy', 'drama', 'european']","['CH', 'DE']",6.6,4255
2366,Amazing Interiors,SHOW,2018,['documentation'],"['US', 'GB']",6.6,797
2367,Charming,MOVIE,2018,"['fantasy', 'animation', 'comedy', 'family']",['US'],5.6,3467
2368,Secret Agent Selection: WW2,SHOW,2018,"['war', 'documentation', 'history', 'european']",['GB'],7.8,551
2370,The Piano Forest,SHOW,2018,"['drama', 'comedy', 'animation']",['JP'],7.1,883
2371,Bobby Kennedy for President,SHOW,2018,"['documentation', 'drama']",['US'],8.1,1759
2372,Chip and Potato,SHOW,2018,['animation'],['US'],6.4,155
2373,Solo,MOVIE,2018,"['thriller', 'drama', 'romance', 'sport', 'european']",['ES'],5,2747
2375,Flavors of Youth,MOVIE,2018,"['drama', 'animation', 'romance']","['CN', 'JP']",6.6,7206
2377,Falsa identidad,SHOW,2018,"['action', 'thriller', 'crime', 'drama']","['US', 'MX']",7,351
2378,The Legacy of a Whitetail Deer Hunter,MOVIE,2018,"['comedy', 'drama']",['US'],5.5,3909
2379,Come Sunday,MOVIE,2018,['drama'],['US'],6,2287
2380,Diablero,SHOW,2018,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'family']",['MX'],6.8,2521
2382,Super Drags,SHOW,2018,"['comedy', 'fantasy', 'animation']",['BR'],5.4,1685
2385,Chosen,SHOW,2018,['action'],['CN'],5.2,127
2386,Fred Armisen: Standup for Drummers,MOVIE,2018,"['music', 'comedy']",['US'],5.8,1276
2387,Perdida,MOVIE,2018,"['crime', 'drama', 'thriller']","['AR', 'ES']",5.6,4684
2388,Sarkar,MOVIE,2018,"['drama', 'action']",['IN'],7,18453
2390,The Yard,SHOW,2018,"['drama', 'crime']",['TR'],7.2,1605
2391,Camarón: The Film,MOVIE,2018,['documentation'],['ES'],7.5,303
2393,High Society,MOVIE,2018,"['crime', 'drama']",['KR'],5.5,984
2394,Generation Iron 3,MOVIE,2018,['documentation'],['US'],6.2,3333
2395,Kakegurui,SHOW,2018,"['drama', 'thriller']",['JP'],6.8,966
2396,Last Hope,SHOW,2018,"['scifi', 'animation', 'action']",['JP'],5.8,427
2397,The Platform,SHOW,2018,['music'],['ES'],6.2,7
2400,The Rachel Divide,MOVIE,2018,['documentation'],['US'],6.3,2512
2401,My Masterpiece,MOVIE,2018,"['comedy', 'drama']","['ES', 'AR']",7.1,5934
2403,Busted!,SHOW,2018,"['comedy', 'reality']",['KR'],7.6,898
2404,Alex Strangelove,MOVIE,2018,"['drama', 'comedy', 'romance']",['US'],6.3,17305
2406,3Below: Tales of Arcadia,SHOW,2018,"['comedy', 'scifi', 'action', 'animation', 'family', 'fantasy']",['US'],7.7,5927
2408,Chris Rock: Tamborine,MOVIE,2018,"['comedy', 'documentation']",['US'],6.6,6816
2409,Familiar Wife,SHOW,2018,"['scifi', 'drama', 'fantasy', 'romance']",['KR'],7.6,937
2411,Your Son,MOVIE,2018,"['thriller', 'drama', 'action', 'crime', 'european']",['ES'],6.1,4708
2415,Tom Segura: Disgraceful,MOVIE,2018,"['comedy', 'documentation']",['US'],7.5,3695
2417,Sierra Burgess Is a Loser,MOVIE,2018,"['drama', 'romance', 'comedy']",['US'],5.8,38319
2418,Fate/Extra Last Encore,SHOW,2018,"['action', 'fantasy', 'animation']",['JP'],5.4,772
2419,Battle,MOVIE,2018,"['drama', 'romance', 'music', 'european']","['DK', 'NL', 'NO', 'SE']",5.9,4139
2420,The Seven Deadly Sins: Prisoners of the Sky,MOVIE,2018,"['fantasy', 'animation', 'action']",['JP'],7.1,4649
2424,Live,SHOW,2018,"['drama', 'comedy', 'crime']",['KR'],8.3,1208
2426,Okko's Inn,MOVIE,2018,"['comedy', 'fantasy', 'animation', 'family', 'drama']",['JP'],7,1803
2427,The Comedy Lineup,SHOW,2018,"['comedy', 'action']",[],5.9,457
2429,How to Be Really Bad,MOVIE,2018,"['comedy', 'family', 'fantasy', 'romance', 'european']",['DE'],6.2,1076
2430,FIGHTWORLD,SHOW,2018,['documentation'],['US'],7.6,806
2433,First Team: Juventus,SHOW,2018,"['scifi', 'sport', 'documentation', 'reality']",['IT'],7.3,2061
2435,Father of the Year,MOVIE,2018,['comedy'],['US'],5.2,11281
2436,The Final Table,SHOW,2018,['reality'],['US'],7.6,3989
2439,Thi Mai,MOVIE,2018,"['comedy', 'family', 'european']",['ES'],6,2504
2440,Switched,SHOW,2018,"['drama', 'scifi']",['JP'],7.1,1402
2441,Paradise Lost,MOVIE,2018,"['drama', 'music', 'documentation']",['BR'],6.9,674
2442,Derren Brown: Sacrifice,MOVIE,2018,"['documentation', 'reality']",['US'],7.1,1786
2443,Yucatán,MOVIE,2018,"['comedy', 'romance', 'european']",['ES'],5.5,2065
2444,A Twelve-Year Night,MOVIE,2018,"['drama', 'crime', 'history', 'european']","['AR', 'ES', 'UY']",7.5,9816
2445,Happy Anniversary,MOVIE,2018,['comedy'],['US'],5.7,4219
2448,Undercover Law,SHOW,2018,"['drama', 'action']",['CO'],7.2,214
2450,Apaches,SHOW,2018,"['drama', 'crime', 'thriller', 'action', 'european']",['ES'],7,293
2453,Wild District,SHOW,2018,"['drama', 'thriller', 'action', 'crime']",['CO'],8.2,1898
2454,Us and Them,MOVIE,2018,"['romance', 'drama']",['CN'],7.4,4026
2456,My ID is Gangnam Beauty,SHOW,2018,"['drama', 'comedy', 'romance']",['KR'],7.4,3774
2457,Champions,SHOW,2018,['comedy'],['US'],6.1,3736
2459,100 Days My Prince,SHOW,2018,"['drama', 'thriller', 'comedy', 'history', 'romance', 'action']",['KR'],7.8,1938
2462,Greg Davies: You Magnificent Beast,MOVIE,2018,['comedy'],['GB'],7.1,2328
2463,Girls Incarcerated,SHOW,2018,"['reality', 'documentation']",['GB'],7.3,1073
2464,When Angels Sleep,MOVIE,2018,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime', 'european']",['ES'],5.5,3619
2465,Brainchild,SHOW,2018,"['documentation', 'family']",['US'],8.1,415
2466,Bert Kreischer: Secret Time,MOVIE,2018,"['comedy', 'documentation']",['US'],7.3,2307
2467,The Who Was? Show,SHOW,2018,"['comedy', 'family']",[],6.8,604
2468,Show Dogs,MOVIE,2018,"['comedy', 'crime', 'family']","['GB', 'US']",3.9,4653
2470,Bhavesh Joshi Superhero,MOVIE,2018,"['drama', 'action', 'crime']",['IN'],7.7,8587
2471,Cleo & Cuquin,SHOW,2018,"['animation', 'family']","['ES', 'US']",8,98
2472,Amateur,MOVIE,2018,"['drama', 'sport']",['US'],5.9,4303
2473,Back Street Girls: Goku Dolls,SHOW,2018,"['comedy', 'animation']",['JP'],6.6,815
2476,Pachamama,MOVIE,2018,"['fantasy', 'animation', 'family', 'european']","['LU', 'CA', 'FR']",6.8,848
2477,Empire Games,SHOW,2018,"['history', 'documentation']",[],5.8,306
2478,Lust Stories,MOVIE,2018,"['romance', 'drama']",['IN'],6.4,10725
2479,All I Wish,MOVIE,2018,"['comedy', 'drama', 'romance']",['US'],5.2,1564
2483,The Clapper,MOVIE,2018,"['comedy', 'drama']",['US'],5.1,7425
2486,My Dead Ex,SHOW,2018,"['drama', 'scifi', 'comedy']",['US'],7.4,478
2487,Disconnect,MOVIE,2018,"['romance', 'comedy', 'scifi']",['KE'],5.3,117
2489,Becoming Champions,SHOW,2018,"['documentation', 'sport']",['US'],6.7,389
2490,Inside the Criminal Mind,SHOW,2018,"['crime', 'documentation']",['US'],5.4,986
2492,Take Your Pills,MOVIE,2018,['documentation'],['US'],6.3,5048
2494,Bad Seeds,MOVIE,2018,"['comedy', 'european']",['FR'],7.3,5407
2496,Animal World,MOVIE,2018,"['thriller', 'action', 'fantasy', 'scifi', 'comedy', 'drama']",['CN'],6.5,4367
2497,Fastest Car,SHOW,2018,"['reality', 'documentation']",['US'],7.1,1324
2500,Terrorism Close Calls,SHOW,2018,['documentation'],['US'],5.1,688
2501,6 Balloons,MOVIE,2018,['drama'],['US'],5.9,4087
2504,Seth Rogen's Hilarity for Charity,MOVIE,2018,"['comedy', 'documentation']",['CA'],5,2360
2505,Stree,MOVIE,2018,"['horror', 'comedy']",['IN'],7.6,32814
2507,Stay Here,SHOW,2018,['reality'],['US'],7.4,1095
2509,SWORDGAI The Animation,SHOW,2018,"['scifi', 'animation', 'action', 'fantasy', 'horror']",['JP'],5.8,907
2511,44 Cats,SHOW,2018,"['action', 'comedy', 'family', 'music', 'animation']",['IT'],6.1,283
2512,Close Enemies,MOVIE,2018,"['drama', 'thriller', 'european']","['FR', 'BE']",6.4,2607
2514,The Tree of Blood,MOVIE,2018,"['drama', 'european']",['ES'],6.4,2934
2515,They'll Love Me When I'm Dead,MOVIE,2018,['documentation'],['US'],7.4,4953
2516,Nappily Ever After,MOVIE,2018,"['comedy', 'drama', 'romance']",['US'],6.4,9139
2519,Dragon Pilot: Hisone and Masotan,SHOW,2018,"['scifi', 'drama', 'animation', 'fantasy']",['JP'],6.9,494
2520,Nailed It! Holiday!,SHOW,2018,['reality'],['US'],7.7,1086
2524,Black Is Beltza,MOVIE,2018,"['thriller', 'animation', 'drama']",['ES'],5.8,292
2525,The Legend of Cocaine Island,MOVIE,2018,['documentation'],['US'],6.3,3287
2527,ReBoot: The Guardian Code,SHOW,2018,"['action', 'scifi', 'comedy', 'drama']",['CA'],3.8,1189
2532,Lady J,MOVIE,2018,"['romance', 'drama', 'european']",['FR'],6.8,3306
2533,Right Here Right Now,MOVIE,2018,"['drama', 'music', 'comedy', 'european']",['DE'],5.4,311
2534,Shéhérazade,MOVIE,2018,"['thriller', 'drama', 'romance', 'european']",['FR'],7,2195
2536,The Most Unknown,MOVIE,2018,['documentation'],['US'],6.6,2067
2537,A Fortunate Man,MOVIE,2018,"['drama', 'romance', 'european']",['DK'],7.2,6093
2540,"Ron White: If You Quit Listening, I'll Shut Up",MOVIE,2018,['comedy'],['US'],6.5,827
2541,Sir,MOVIE,2018,"['romance', 'drama', 'european']","['FR', 'IN']",7.7,6893
2543,Pope Francis: A Man of His Word,MOVIE,2018,"['documentation', 'european']","['IT', 'CH', 'VA', 'FR', 'DE']",6.4,2240
2544,Demetri Martin: The Overthinker,MOVIE,2018,['comedy'],['US'],7.2,1697
2545,Katt Williams: Great America,MOVIE,2018,['comedy'],['US'],6.2,940
2547,Budapest,MOVIE,2018,"['comedy', 'european']",['FR'],5.4,2893
2549,BuyBust,MOVIE,2018,"['thriller', 'action', 'drama', 'crime']",['PH'],5.8,1874
2554,Aapla Manus,MOVIE,2018,"['thriller', 'drama']",['IN'],7,922
2558,Retablo,MOVIE,2018,['drama'],"['DE', 'NO', 'PE']",7.5,1711
2559,The American Meme,MOVIE,2018,['documentation'],['US'],6.8,17034
2560,Holy Goalie,MOVIE,2018,"['comedy', 'sport', 'european']",['ES'],5.3,1603
2561,Burn Out,MOVIE,2018,"['thriller', 'crime', 'action', 'european']",['FR'],6.2,3718
2562,The Tribe,MOVIE,2018,"['comedy', 'family', 'european']",['ES'],5.8,2627
2563,Family Blood,MOVIE,2018,"['horror', 'thriller', 'drama']",['US'],4.2,2934
2566,Love and Fortune,SHOW,2018,"['drama', 'romance']",['JP'],7.3,547
2567,Drug Lords,SHOW,2018,['documentation'],['US'],6.8,1305
2568,Follow This,SHOW,2018,['documentation'],['US'],4.9,710
2569,Paprika,SHOW,2018,"['animation', 'family']",['US'],7.5,26
2570,Victim Number 8,SHOW,2018,"['drama', 'crime', 'fantasy', 'action', 'thriller']",['ES'],7,1994
2571,The Rise of Phoenixes,SHOW,2018,"['drama', 'history', 'romance']",['CN'],8.4,1477
2572,Break,MOVIE,2018,"['drama', 'comedy', 'european']",['FR'],5.8,1144
2573,Derren Brown: The Push,MOVIE,2018,"['reality', 'documentation']",[],7.5,3637
2575,First Match,MOVIE,2018,"['drama', 'sport']",['US'],6.4,2242
2577,The Warning,MOVIE,2018,"['fantasy', 'thriller', 'action', 'horror', 'crime', 'drama', 'european']",['ES'],5.9,6278
2578,The Princess Switch,MOVIE,2018,"['romance', 'comedy', 'drama', 'family']",['US'],6,27650
2579,Sanju,MOVIE,2018,"['drama', 'comedy']","['IN', 'US']",7.7,52227
2580,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,MOVIE,2018,"['fantasy', 'action', 'comedy', 'scifi', 'animation']",['US'],5.6,551
2581,My Perfect Romance,MOVIE,2018,['romance'],['CA'],4.6,3012
2582,The Drug King,MOVIE,2018,"['crime', 'drama', 'action']",['KR'],6.2,3103
2583,Nigerian Prince,MOVIE,2018,"['thriller', 'crime', 'drama']","['US', 'NG']",5.8,383
2589,Eerie,MOVIE,2018,"['horror', 'thriller', 'crime', 'drama']","['SG', 'PH']",4.6,2297
2591,Hymn of Death,SHOW,2018,"['drama', 'history', 'music', 'romance']",['KR'],7.6,1104
2592,Going for Gold,MOVIE,2018,"['drama', 'family', 'sport']",['AU'],4.8,537
2594,The Milk System,MOVIE,2018,"['documentation', 'european']","['DE', 'IT']",7,525
2595,The Degenerates,SHOW,2018,['comedy'],['US'],6.2,666
2596,Motown Magic,SHOW,2018,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],7.9,292
2597,Ronnie Coleman: The King,MOVIE,2018,['documentation'],['US'],7,3730
2599,Titipo Titipo,SHOW,2018,['animation'],['KR'],6.6,19
2600,Blood Pact,SHOW,2018,"['drama', 'crime']",['BR'],6.7,140
2602,Lost Song,SHOW,2018,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'music', 'romance']",['JP'],7,375
2603,Rapture,SHOW,2018,"['documentation', 'scifi', 'thriller', 'horror', 'music']",['US'],5.4,11
2604,Duck Duck Goose,MOVIE,2018,"['comedy', 'family', 'animation']",['CN'],5.7,3686
2605,Revenger,MOVIE,2018,"['action', 'crime', 'thriller']",['KR'],5.7,4252
2606,Larva Island,SHOW,2018,"['comedy', 'animation']","['KR', 'US']",6.6,416
2609,Move,SHOW,2018,['documentation'],['US'],7.5,112
2612,AMO,SHOW,2018,['crime'],['PH'],6.6,410
2614,The Laws of Thermodynamics,MOVIE,2018,"['romance', 'comedy', 'european']",['ES'],6,2726
2615,Edge of Fear,MOVIE,2018,"['thriller', 'crime', 'action']",['US'],4.5,3124
2616,Clean with Passion for Now,SHOW,2018,"['comedy', 'drama', 'romance']",['KR'],7,1246
2617,Nothing to Lose,MOVIE,2018,['drama'],['BR'],2.3,23016
2619,Love Daily,SHOW,2018,"['drama', 'romance']",['US'],6.2,153
2624,Step Sisters,MOVIE,2018,['comedy'],['US'],5.4,4460
2625,Dovlatov,MOVIE,2018,['drama'],"['RU', 'RS', 'PL']",6.4,1974
2628,They've Gotta Have Us,SHOW,2018,['documentation'],['GB'],7.7,292
2631,Samouni Road,MOVIE,2018,"['documentation', 'animation', 'european']","['FR', 'IT']",6.7,160
2632,My Birthday Song,MOVIE,2018,['thriller'],['IN'],5.6,282
2633,ReMastered: Tricky Dick & The Man in Black,MOVIE,2018,"['documentation', 'music']",['US'],7.1,1463
2634,Joe Rogan: Strange Times,MOVIE,2018,['comedy'],['US'],7.3,4300
2637,A Christmas Prince: The Royal Wedding,MOVIE,2018,"['romance', 'drama']",['US'],5.3,10658
2638,72 Dangerous Animals: Asia,SHOW,2018,['documentation'],['US'],6.6,517
2639,Prince of Peoria,SHOW,2018,"['comedy', 'family']",['US'],5.7,471
2641,Trevor Noah: Son of Patricia,MOVIE,2018,['comedy'],['US'],7.3,3970
2647,Tottaa Pataaka Item Maal,MOVIE,2018,['drama'],['IN'],7.6,8051
2648,Pihu,MOVIE,2018,"['thriller', 'drama', 'family']",['IN'],6.7,2411
2651,Armed to the Teeth,MOVIE,2018,"['documentation', 'crime', 'thriller']",['MX'],7.9,634
2656,Ali Wong: Hard Knock Wife,MOVIE,2018,['comedy'],['US'],7.3,4874
2658,Feminists: What Were They Thinking?,MOVIE,2018,['documentation'],['US'],6.9,2196
2659,Dany Boon: Des Hauts-De-France,MOVIE,2018,"['comedy', 'european']",['FR'],6.2,91
2660,Quién te cantará,MOVIE,2018,"['thriller', 'drama', 'music', 'european']","['FR', 'ES']",6.9,2854
2661,Ponysitters Club,SHOW,2018,['family'],['US'],6,116
2662,Ashes of Love,SHOW,2018,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']",['CN'],8.5,1875
2665,Russell Brand: Re:Birth,MOVIE,2018,['comedy'],['GB'],6.5,1193
2668,Vai Anitta,SHOW,2018,"['documentation', 'reality']",['BR'],5.6,448
2669,Dancing Queen,SHOW,2018,"['reality', 'music']",['US'],6.9,1590
2672,Ee Nagaraniki Emaindi,MOVIE,2018,"['drama', 'comedy']",['IN'],7.9,2817
2673,Gun City,MOVIE,2018,"['drama', 'history', 'thriller', 'action', 'crime', 'european']","['FR', 'ES']",6.3,3819
2674,Accidentally In Love,SHOW,2018,"['comedy', 'drama', 'music', 'romance']",['CN'],7.6,1100
2676,El club de los buenos infieles,MOVIE,2018,"['comedy', 'european']",['ES'],5.5,642
2677,The Joel McHale Show with Joel McHale,SHOW,2018,['comedy'],['US'],7.1,2378
2681,Candy Jar,MOVIE,2018,['comedy'],['US'],5.8,4950
2683,Parmanu: The Story of Pokhran,MOVIE,2018,"['drama', 'history', 'action']",['IN'],7.6,23771
2684,F.R.E.D.I.,MOVIE,2018,"['scifi', 'family']",['XX'],4.9,1010
2688,The Insomnia Club,MOVIE,2018,"['comedy', 'drama']",['MX'],6.2,497
2691,ReMastered: Who Shot the Sheriff,MOVIE,2018,"['documentation', 'crime', 'history', 'music']",['US'],6.9,1381
2693,What We Started,MOVIE,2018,"['documentation', 'music']",['US'],7.1,2126
2696,Best.Worst.Weekend.Ever.,SHOW,2018,"['comedy', 'family']",['US'],6.4,297
2697,Treehouse Detectives,SHOW,2018,['animation'],[],7.6,93
2698,Baazaar,MOVIE,2018,"['drama', 'crime', 'thriller']",['IN'],6.5,5270
2701,Samantha!,SHOW,2018,['comedy'],['BR'],6.6,513
2703,The Plagues of Breslau,MOVIE,2018,"['crime', 'thriller', 'action', 'european']",['PL'],5.9,4942
2706,Joy,MOVIE,2018,"['drama', 'european']",['AT'],6.6,1293
2707,On Children,SHOW,2018,"['drama', 'family', 'scifi']",['TW'],7.2,380
2708,Zoo,MOVIE,2018,['drama'],[],5.7,96
2709,Forgive Us Our Debts,MOVIE,2018,"['drama', 'european']","['PL', 'CH', 'AL', 'IT']",6.2,1573
2710,Derren Brown: Miracle,MOVIE,2018,['documentation'],['GB'],6.5,1031
2715,The Curious Creations of Christine McConnell,SHOW,2018,"['reality', 'comedy', 'horror']",['US'],7.7,2391
2716,Dry Martina,MOVIE,2018,"['drama', 'comedy']","['CL', 'AR']",5.8,965
2717,Sara's Notebook,MOVIE,2018,"['thriller', 'drama', 'european']",['ES'],5.9,2699
2723,ReMastered: Who Killed Jam Master Jay?,MOVIE,2018,"['music', 'documentation']",['US'],6.5,768
2728,Up Among the Stars,MOVIE,2018,"['drama', 'european']",['ES'],6.2,496
2729,Sabrina,MOVIE,2018,"['thriller', 'horror']","['SG', 'ID', 'MY']",4.2,1712
2731,Secrets in the Hot Spring,MOVIE,2018,"['horror', 'comedy']",['TW'],6,749
2733,Iliza Shlesinger: Elder Millennial,MOVIE,2018,['comedy'],['US'],7.2,4033
2735,Manto,MOVIE,2018,['drama'],['IN'],7.3,4222
2736,The Skin of the Wolf,MOVIE,2018,"['romance', 'thriller', 'action', 'drama', 'european']",['ES'],5.8,3019
2737,Being Napoleon,MOVIE,2018,['documentation'],['US'],5.5,124
2738,El testigo,MOVIE,2018,['documentation'],[],8.1,210
2739,All Good,MOVIE,2018,"['drama', 'comedy', 'european']",['DE'],6.5,1416
2740,Paradox,MOVIE,2018,"['western', 'fantasy', 'music']",['US'],3.9,711
2744,Weed the People,MOVIE,2018,['documentation'],['US'],7.3,332
2745,Dear Ex,MOVIE,2018,"['drama', 'comedy', 'romance']",['TW'],7.3,6143
2747,Cycle,MOVIE,2018,"['drama', 'comedy', 'animation']",['IN'],8.2,479
2749,Qismat,MOVIE,2018,"['romance', 'drama']",['IN'],8.1,3037
2751,Romina,MOVIE,2018,"['horror', 'thriller']",['MX'],2.3,2282
2752,The Most Assassinated Woman in the World,MOVIE,2018,"['thriller', 'drama', 'european']","['BE', 'GB', 'US']",5.3,1076
2758,Franco Escamilla: Por La Anécdota,MOVIE,2018,['comedy'],['MX'],6.9,302
2760,A Champion Heart,MOVIE,2018,['family'],['US'],5.9,395
2762,On My Skin,MOVIE,2018,"['drama', 'european']",['IT'],7.3,9159
2763,Westside,SHOW,2018,['reality'],['US'],6,168
2764,Boca Juniors Confidential,SHOW,2018,"['documentation', 'sport']",['AR'],6.3,350
2765,Love per Square Foot,MOVIE,2018,"['romance', 'comedy']",['IN'],7.2,8187
2766,The Judgement,SHOW,2018,"['drama', 'crime']",['TH'],7.1,95
2769,Borges,SHOW,2018,['comedy'],['BR'],6.2,168
2772,Made in Mexico,SHOW,2018,['reality'],['US'],3.9,760
2775,Jefe,MOVIE,2018,"['comedy', 'european']",['ES'],5.4,1073
2780,Dear Son,MOVIE,2018,['drama'],"['QA', 'TN', 'BE', 'FR']",6.5,388
2784,Ex-Shaman,MOVIE,2018,['documentation'],['BR'],7.1,245
2785,Recovery Boys,MOVIE,2018,['documentation'],['US'],6.7,714
2787,Christmas with a Prince,MOVIE,2018,"['romance', 'drama']",['CA'],5.2,1627
2789,Bayonet,MOVIE,2018,['drama'],"['MX', 'FI']",5.7,549
2791,Death by Magic,SHOW,2018,['reality'],['US'],6.1,629
2793,Sudani from Nigeria,MOVIE,2018,"['comedy', 'drama', 'family', 'sport']",['IN'],8.2,4159
2794,Kuntilanak,MOVIE,2018,"['comedy', 'horror', 'family']",['ID'],4.6,651
2796,Njan Prakashan,MOVIE,2018,"['comedy', 'drama']",['IN'],7.6,4304
2799,The Holiday Calendar,MOVIE,2018,"['romance', 'comedy', 'drama', 'fantasy']",['US'],5.7,9985
2800,Cities of Last Things,MOVIE,2018,"['crime', 'drama', 'scifi']","['TW', 'US', 'CN', 'FR']",6.2,1615
2802,Little Singham,SHOW,2018,['action'],['IN'],3.5,91
2803,Million Pound Menu,SHOW,2018,['reality'],['GB'],6.5,563
2804,Seeing Allred,MOVIE,2018,['documentation'],['US'],7.2,1338
2805,Take My Brother Away,SHOW,2018,"['comedy', 'drama', 'family']",[],6.7,161
2806,A Taiwanese Tale of Two Cities,SHOW,2018,['drama'],['TW'],6.1,159
